name,description,material,product_variants,sku,product_id,pack,size,unit,unit_count,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,level 1 Category,level2 category,level3 category,level4 category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group
* 10-Cut Coated Sweet Potato Fry Wedges,"Brand: MCCAIN
CASE | 6 x 2.5 LB",,,396071,521dc6dd-1490-40ab-b287-6ba5afd6147c,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/562c7249-4fd7-5755-af1e-79923e8890a5.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
10-Cut Savory Seasoned French Fry Wedges,"Brand: SIMPLOT
CASE | 6 x 5 LB",,,395570,e9f51878-28f6-4545-b8ab-b3b44db3378a,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/493bb7a4-94e6-5d72-9088-ccde4c03b834.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"1/2"" Clear Coat Crinkle Cut Fries","Brand: SIMPLOT
CASE | 6 x 5 LBS",,,388319,1b1a65b9-efaa-4677-818e-3b9c20151cd5,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/e5738478-8de8-5e54-a5e0-78d273cb6a85.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"1/2"" Crinkle Cut Fries","Brand: ACE ENDICO
CASE | 6 x 5 LB",,,381795,e94b398b-fe4c-463d-b27f-37139ebf5857,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/57fd137d-e9ea-574a-9ebc-7a71724f7054.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"1/2"" Crinkle Cut Fries","Brand: CAVENDISH
CASE | 6 x 5 LB",,,384550,8193d6d1-3d97-4751-8102-e2c377affdf4,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/06263de3-5a12-5c5c-80a8-fe8ba47475a1.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"1/2"" Crinkle Cut Fries","Brand: FAIR ISLE
CASE | 6 x 5 LB",,,384610,2c5dc733-7fcc-4448-9df7-4c3199453c9e,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/7f66ad80-4a57-5a4f-962b-4e88a6999319.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
1/2 Inch Frite Street French Fries,"Brand: FRITES STREET
CASE | 6 x 5 LB",,,381696,028392d1-48c8-44d0-b64c-214fd8463f14,EACH,,CASE,,,,,,,,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"1/2"" Ovenable Crinkle Cut Fries","Brand: SCOTCH MAID
CASE | 6 x 5 LB",,,384582,4cc97186-fa01-43e2-886c-5429ba6618f1,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/427786ff-3f1d-5044-818d-55a3e76dcf28.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"1/2"" Skin-On Seasoned Fries","Brand: MCCAINS
CASE | 6 x 5 LB",,,387654,4fa1ed69-b9ee-472c-ad3b-40d0719ae2c3,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/5a14eea0-061e-4267-a430-05b3cb3cd07a.png""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"* 1/4"" Classic Shoestring Fries","Brand: SIMPLOT
CASE | 6 x 4.5 LB",,,388312,cf1868d9-fee1-4973-8b8a-c28d5442bb19,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/0023fa07-fe19-508f-a591-a306f5bd43bb.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"* 1/4"" Clear Coated Shoestring Fries","Brand: CAVENDISH
CASE | 6 x 4.5 LB",,,388376,40982f1c-86e2-4524-bc48-1356284b1e9a,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/35b2b8fc-d743-58ee-b29d-ff35fe10f5c4.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"1/4"" Conquest Shoestring Fries","Brand: SIMPLOT
CASE | 6 x 4.5 LB",,,388323,d6a4f673-22da-4d0e-ad7c-0cd8821c4260,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/35b2b8fc-d743-58ee-b29d-ff35fe10f5c4.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"1/4"" Shoestring Stealth Fries","Brand: LAMB WESTON
CASE | 6 x 4.5 LB",,,390530,3eef9afb-eb65-46c8-9fe7-8299635ca9bc,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/d1540d93-6e4c-47ad-8ce5-3bed755d6a6a.xsl""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"1/4"" Skin-Off Shoestring Fries","Brand: CAVENDISH
CASE | 6 x 4.5 LB",,,388580,a591542b-ff83-4a8e-9a61-b137dbee7d4c,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/2fcc55d5-4de0-5d0b-a9e0-c76f23042aea.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"1/4"" Skin-On Shoestring Fries","Brand: LAMB WESTON
CASE | 6 x 4.5 LB",,,389530,f9f38484-ee28-43e6-973a-abc6a5a5c8d5,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/015fd108-2db5-48a7-b9cc-4159595c3432.xsl""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"1/4"" Skin On Shoestring Stealth Fries","Brand: LAMB WESTON
CASE | 6 x 6 LB",,,381682,a84ea89c-42dd-4583-97ad-2008caaaa66d,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/0a729d30-6e2e-4c40-aecb-a8f9157ff4c2.xsl""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"1/4"" SureCrisp Shoestring Fries","Brand: McCAINS
CASE | 6 x 5 LB",,,395406,5828c720-0fc8-4005-8181-8301795e1062,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/aa46aa97-1cf5-5eef-a143-bf19e6e76244.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"1/4"" Sweet Potato Platter Fries","Brand: LAMB WESTON
CASE | 5 x 3 LB",,,381676,baac9458-e992-41be-9bdf-62856de06729,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/8ef561f1-7761-4e2b-8513-cba48629ef54.xsl""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"* 3/16"" Skin-On Megacrunch Shoestring Fries","Brand: SIMPLOT
CASE | 6 x 4.5 LB",,,388603,5b85b30a-a728-4877-80d4-153d13fd79b5,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/835a2796-dc0f-5e4c-a431-04d6fcf55c85.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"3/8"" Coated Straight Cut Fries","Brand: CRISP TO GO
CASE | 6 x 4.5 LB",,,386399,be662b22-e471-4262-a3db-671b6f9bcf5b,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/5b0bfc8e-3637-5264-8c47-1c274d86f081.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"* 3/8"" Colossal Crisp Fries","Brand: LAMB WESTON
CASE | 6 x 5 LB",,,396059,c60d2ebe-03c7-4d97-ba0c-f53bb0afa809,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/7e343ee4-92ff-4a2c-b03d-5140d1387ab5.xsl""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"3/8"" Crystal Red Straight Cut Fries","Brand: CAVENDISH
CASE | 6 x 4.5 LB",,,381666,09a8ac56-fc79-44b7-98d9-ed03d42671ca,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/1b0b5889-fd74-5d49-a65f-29a3bde0ae85.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"3/8"" Fine Coat Straight Cut Fries","Brand: CAVENDISH
CASE | 6 x 5 LB",,,386479,cf47d069-57c2-44a1-bd6c-c9080107b725,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/e69681be-d2b3-5aff-ae2a-e4c2e2c2a2d3.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"* 3/8"" Private Reserve Skin-On Fries","Brand: LAMB WESTON
CASE | 6 x 5 LB",,,387012,80f48e2f-c911-4369-a32c-56bfee3e72a2,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/7981f596-2dee-4782-bd20-80824181142b.xsl""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"* 3/8"" Regular Cut Clear Coated Fries","Brand: CAVENDISH
CASE | 6 x 4.5 LB",,,387450,47dba855-3a0f-48b6-88fd-f4169bf090ca,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/4ca38d54-5690-510f-8d33-10e605948abf.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"* 3/8"" Regular Cut Coated Fries","Brand: LAMB WESTON
CASE | 6 x 5 LB",,,386993,f4b77807-7fa4-4a61-b978-6717c8d37fcb,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/813e8892-1a74-47fb-9119-bfee2810e8eb.xsl""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"* 3/8"" Regular Cut Skin-On Fries","Brand: CAVENDISH
CASE | 6 x 5 LB",,,387960,732e61a2-4435-4c4e-83cd-1cf328cad765,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/ea66110d-4e1a-5a2a-bc43-5c2caff2f271.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"3/8"" Regular Cut Skin-On Fries","Brand: McCAINS
CASE | 6 x 5 LB",,,385580,7f1744be-d6de-4472-8504-0efffc362917,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/27df8346-d359-53d4-9842-5354ed895b7b.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"* 3/8"" Regular Cut Sweet Potato Fries","Brand: HARVEST SPLEND
CASE | 6 x 2.5 LB",,,381775,a91bc694-514a-4d5d-a2bf-12396a32e9a0,EACH,,CASE,,,,,,,,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"3/8"" Regular Fries","Brand: ACE ENDICO
CASE | 6 x 5 LB",,,385551,47fa6c16-7da7-4dc1-90a1-58addfdd9a3e,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/736b91fe-655e-5656-b0f4-7dc1ecdea441.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"3/8"" Seasoned Sweet Potato Fries","Brand: JERSEY SHORE
CASE | 6 x 2.5 LB",,,393552,404920f0-e67c-47b9-a7f5-84f7eaf15b82,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/a4ad21cc-cfdc-5736-8b37-106df2534384.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"3/8"" Skin-On Regular Coated Fries","Brand: CAVENDISH
CASE | 6 x 5 LB",,,385584,66d0b713-47be-465f-92e1-3d5e82e1a23c,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/cfc4da50-5c4e-481e-abbc-54cd92139278.xsl""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"* 3/8"" Skin-On Seasoned Jersey Fries","Brand: JERSEY SHORE
CASE | 6 x 4.5 LB",,,381800,d7719335-d940-4823-822f-0e330a17dc8d,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/f1cad2e2-8a58-5933-a29a-b68d7d4d1170.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"3/8"" Skin-On Straight Cut Seasalt Fries","Brand: SIMPLOT
CASE | 6 x 5 LB",,,385543,b892033e-d367-4898-a868-4d379dbdc163,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/b27a0ad7-a48e-5b7c-b395-f13da87d4f83.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"* 3/8"" Stealth Skin-On Fries","Brand: LAMB WESTON
CASE | 6 x 5 LB",,,389750,8bf357f6-db2e-4c25-bcf9-aae51e8007b2,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/d2f681e9-970e-46c4-8f4c-fc007922bc09.xsl""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"3/8"" Straight Cut Coated Fries","Brand: EDGEWOOD FARMS
CASE | 6 x 4.5 LB",,,386397,6c6a124e-db68-4e6c-91ba-83bd0bb35844,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/d2e7884d-9f74-56d8-8766-bab79c28da78.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"* 3/8"" Sweet Potato Trim Cut Fries","Brand: LAMB WESTON
CASE | 5 x 3 LB",,,381670,b2e592ea-7059-4b7a-8d27-d8e975f72f63,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/b83ff96f-ed80-4df4-8f99-c3626b6be212.xsl""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"5/16"" Fine Coated Thin Cut Fries","Brand: CAVENDISH
CASE | 6 x 5 LB",,,386470,d371ed8a-147c-4233-8daa-28e14cceb5b0,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/e69681be-d2b3-5aff-ae2a-e4c2e2c2a2d3.jpg""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"* 5/16"" Private Reserve Regular Cut Fries","Brand: LAMB WESTON
CASE | 6 x 5 LB",,,387027,30413150-55e7-4ee2-921e-f59a7437a1ba,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/8a108f58-8051-4028-8bd8-f72816692e05.xsl""]",,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
"5/16"" Seasoned Sweet Potato Fries","Brand: HARVEST SPLEND
CASE | 6 x 2.5 LB",,,381769,9ac31976-9440-4240-b888-953e690ae0ea,EACH,,CASE,,1.01E+13,,,,,,,,,,,Frozen,French Fries,,,,,Ace Endico,,,Food
